71298095	70858887	68375577	72460154	75320286	72350218	69884571	71201086	72916581	75856832	75069236	70737744	68480948	70101566	71991374	76865682	75553744	68941656	70798685	68575166	71262628	68010129	69125076	72455423	74013882	67873255	69829555	67588470	63408780	73972428	74142270	71837759	67365412	72584894	70325516	72919128	69182849	72723151	71320878	75079530	68408652	71940048	71442427	69629103	70200153	61631557	73786048	71974459	72470871	68276862	72585740	71920629	69987113	70668320	75305599	68510409	72083117	63434717	73722204	71854910	69805772	70187696	74679689	72494127	74755394	70705307	71862469	66278840	68287412	71342665	68820158	69943836	71304225	71125715	71930529	70205936	69335573	75050896	71174941	73827066	73268319	70833141	69169867	74735779	74184696	72577196	67370890	68909539	71777153	67460374	73308730	66953088	64754515	67609719	76673244	73045672	70081399	72412760	71310184	69714401	72676621	70212148	68818175	67206265	66440536	69924299	69221520	70519693	72974961	73741742	74801841	71805271	71707543	69508099	73555555	73374890	73230534	72376671	71977586	72912878	70601846	68244042	66333444	74830907	72693347	69891976	69807589	74550981	72645731	72395913	69034209	70327675	70890791	73102439	70864526	73959207	74308326	74650740	72175051	72167712	69481542	75869647	69388451	73912877	73265773	75217725	69024196	71163460	71555311	70500055	76058757	70423771	70084930	73181167	66866618	73371401	68620885	71470893	68355703	75806529	72534024	76765243	71811958	69683943	73093540	70179157	67055121	73827436	72620825	71939764	74124749	74764141	71455115	74085724	76216574	69924030	70566868	70343982	70946039	70642247	69497198	70991085	73859567	69560304	72911411	70092384	75352574	67697814	67481600	66165870	70280356	72784402	67676711	71043552	68885397	74605028	73965116	76180754	68898766	69809487	74779378	69194181	75145759	68956366	76779837	72423752	67549607	78050963	68518300	77429157	67098359	73586700	72860117	70392530	73993277	73726326	68081755	72418693	69924041	71681497	66058829	77151904	71749091	75758301	68183768	72312822	72208897	72752328	71392985	68240832	74134184	71565243	73283182	68468341	70464917	70077985	75623437	67809409	70604398	67688661	70516171	72953811	72552322	73282374	66247954	73303456	69569605	69797975	69883978	71031845	70842233	68110372	72047511	71357881	68782380	74267285	75536701	69527166	68554282	72383478	69613236	65018432	73852675	74058334	71768808	70700289	75881810	71379234	72046079	67943313	66316941	65486471	70491463	71070166	68064174	70649184	76619269	73523629	74041982	73111665	68053588	70982017	71705234	70797932	69965535	74222710	68355771	72935150	70184801	69060908	71343484	67703517	68428084	70866767	71142802	76225435	74884560	76726178	73095958	69861906	
75043867	74866174	75933035	75076975	77735191	78915429	73999075	76828878	79335217	83278771	76783791	76384485	75361102	76524247	75706613	82951460	78931798	74336359	77303942	74098876	77775758	73369305	76451733	77848076	77649446	72708492	78003221	78321784	69196968	77872394	77813925	76880911	75882503	78466609	73136974	76584348	78470658	78879295	74435458	78881422	73335468	76629564	75230616	76864421	76945368	71481455	78554907	78629793	75862281	73105126	72395327	72156051	78293783	74417750	82584740	78301745	73480703	66721487	77415051	75072782	73862754	77301176	77874059	73333174	79478607	74957124	76711766	72175492	75487241	75733078	75956089	76318216	71767839	77180184	76232691	79111529	72684980	80162865	76915446	80135667	81042553	74898798	74143642	80055555	76842092	79055693	71025322	74150120	75536781	70513512	77144440	73747665	68399243	74674749	76830065	82756058	73348613	80624501	77279457	72502702	78976467	73863718	77403954	77116565	73645639	72591598	75299013	74375438	78975119	78753572	79389284	78115751	75329634	72652661	78458545	81304407	77827712	75155393	79536794	77432551	73687430	73679598	74250372	77140445	72647317	73835483	73565898	77434235	80785086	72926650	72800057	74868608	74468826	78297182	74472056	75483443	80185189	80404811	76949828	77591262	81069109	79597782	75130578	81596982	78991748	77706816	75096548	74080252	77096633	77881873	81103446	75213033	73732927	78277905	75722963	77753733	76690893	78759172	73338851	79607044	75622657	78670019	75464698	75966144	80367411	77611428	72778474	80317273	75751677	76178450	79161827	81833226	76649361	75382067	80044547	76320903	73841972	76354584	75630643	74598412	77433073	73107525	77562730	77843287	75714917	76532330	78735634	69929266	77099911	72714585	73199342	79420681	72595201	73688911	75236372	76396177	77183591	80325547	73109834	72562361	79792475	78722617	81363154	72156443	82308653	75277177	73308226	81860716	74740829	81552189	74898703	78677806	76730905	76680043	76528246	81600245	70890401	77004509	73248559	80062004	71721481	77767372	79093317	79662703	73778488	80996729	73527854	78973537	75612688	73587293	76484847	74081813	75411368	72147038	74964578	74892297	77369044	75712501	74341316	75425194	75877586	75367789	76399070	81298420	72643413	73720767	75654568	76867469	73680398	76047732	75663243	76018836	79374038	75692540	71836406	75781546	77098488	73552869	71727680	76647329	73546013	71784637	80512219	80683224	80073782	76069494	77692006	77868684	77820666	73644936	73136229	76195022	79829980	76189393	71516218	73870273	79432086	79532065	77834401	74915855	70700401	75999136	76545762	76683879	77180023	76708372	72410808	80825457	72505662	75844577	73604545	73854912	72922149	81175406	75756584	81245250	82730078	79449682	78812727	74296651	
75381221	73848347	73220897	75175804	76938194	78856992	74821988	75000709	78140081	80517283	77237052	78165002	73024430	74680894	75535738	83176653	78521327	72725264	78495609	75582287	76521914	73455329	76352477	75247518	80390313	73086589	73415244	75762262	70949199	77147701	76437581	77485439	73037205	75967842	74011104	76554780	75576037	79081596	77665562	77980384	72896709	77242033	74254898	74786266	74186266	71036983	77402878	77260161	77370497	72983490	72454400	74788286	77778045	75158409	81369504	75689789	76271017	67154151	75325726	72674081	73945994	74021052	77599513	75927701	78826652	77624773	76294213	72441793	73977640	73921937	76247368	76436950	73960601	77063959	77914272	76523630	73307822	80870828	74639791	76165655	80520855	75409647	76333114	81227509	76164331	75756824	69119019	74273086	76837865	73550236	75339894	70147286	71413835	73727943	76238147	75819413	74139414	80651195	76256820	74793576	78985106	77583891	77008139	72951719	72897351	73974634	77609876	73777026	77964528	78508393	76395417	77635473	74032610	76832156	80501439	79886349	78126938	77647003	77352938	78999129	71964161	73797717	73205798	79739731	77991192	72812121	74613390	76696590	79148150	74538804	72051830	76216493	77997224	80406526	75279529	79215416	77631352	80998418	75429202	80027118	80518550	79488006	72985085	77237981	77927646	80026409	74083353	75791090	76145831	78113383	79583949	74849007	73295152	74575924	74579487	78499088	78303889	75559450	72229861	79637687	76207249	81810612	74494970	75187210	80054078	77193296	71744931	79283539	77293684	74900158	81643911	80409625	76893472	74267497	82820932	76632666	75397780	74968075	73272494	74843233	76133124	75984144	80408686	76575959	77141841	76209171	77790158	71411637	76922955	71686266	78524627	77909187	74663456	74697864	74871042	77594070	76237599	78657060	76287609	74547324	81864266	77620887	82336602	70548756	82291577	75524464	72072415	80666027	75231222	80878900	73119859	81670540	75067765	79180234	79761845	78678616	70555939	78284747	73156661	76928391	71121928	76988017	77871677	82024821	74070305	78268577	76746193	75796080	76510006	72275690	75300778	76314067	77294815	72384934	74741686	73464743	78862598	75176597	75587909	73302530	73726144	77575751	76661529	79182497	71202845	75044054	75615724	77113419	76959102	74559698	73368936	74034514	77936678	74625883	72611133	76260102	77968146	74507348	71122578	77447334	72838636	70932338	79898065	80697845	75879599	75738982	79655587	76855800	76835258	72807267	71153398	69436927	76531605	73885752	72032760	76567730	78111983	78145982	76717650	78229231	72632183	75426241	76421710	74673581	73165481	74233899	72292046	81216341	74023414	72318913	75003404	74943482	73062179	79769569	75381954	82637232	84330419	78469656	78079141	74999877	
72024775	74417479	74560931	75633642	79755029	78445507	73615250	74991503	80083174	78736561	76642661	74799298	73563732	75212424	76979397	83824763	78022454	70597189	76345025	74174823	78081933	72161963	72941611	75017592	77459364	72628872	73145327	78116272	68627942	75652632	77865753	76365784	71840941	76476547	73505263	75012097	77532863	79302401	74415359	77334398	69785304	76803926	74555235	77682863	76694813	69988071	74919239	79312101	79615888	72860167	74496688	74715910	76512911	73389408	80444600	77303453	76905235	68096491	78830054	72395221	71610411	73390451	78795692	76592574	79326478	73855918	75107551	73004111	75680766	75396578	73935008	73939152	75711987	79592100	74171573	75766005	71678880	79574743	72639094	78721636	79035440	75804521	75394034	78258227	76301889	77389593	72512013	72969220	74981365	69778504	78907509	69183163	67649052	72476567	78105304	78029451	74203771	81017602	79172548	75836336	77105269	75127092	77051583	74486503	71283136	74512685	72701015	75395197	81214894	76562033	80800446	78095813	75795252	77198916	79741321	77832546	76231126	77236826	75639041	76528232	73138414	71496900	72836922	77551268	77834329	73886689	73137198	76265627	79565031	75556810	73193235	72430733	75453103	77361429	71971996	77892262	78357203	79779136	75782503	76216694	78253867	76747134	71541086	76468541	77441441	82321551	70585651	72534018	79934875	78549303	81019779	74334224	73144221	79517182	75603984	77381748	75203718	74757855	70722713	75467668	77612764	80458384	76172600	73611018	77283758	75211701	70277927	77982228	76952184	75638025	78364468	84047889	76891495	75491177	79929055	79560907	73796907	74984790	71549950	74227968	73693041	70096726	78178596	76568624	75916616	76380327	74995559	72566471	76034879	69417378	74654188	78933294	75991818	73811028	73219222	81143158	78966026	81996195	75646979	72998546	80760090	76515215	81828151	70825306	83378364	75448100	74117711	80894590	74574270	76451143	74687017	78406616	74062972	73791343	77147557	81694084	72483223	76238482	77860053	78499892	73796299	81409193	76953303	80836489	72861006	78514196	75122429	76019192	76132527	73508160	77824209	73150660	76083452	69489439	71635274	74394951	76118331	71723916	74099125	72684063	74282208	76513206	77993769	78800089	73667241	75375497	74386496	76360768	72603563	75539859	76168975	75424496	80575714	75885228	71068674	76698261	80424119	73716854	71191993	76089786	71930508	70664689	81601646	78656342	78605460	72903886	76009796	72950205	77039315	75946078	69719161	71944727	75242255	76641306	74985407	76010811	77606601	77886806	76980025	74973158	71873596	77461411	74516656	76218627	73259852	78600604	71462067	80655531	75926517	71879925	74797525	74305022	73582348	77184119	74134224	81893040	80980402	80225048	77753071	73974507	
76609712	80223398	75267593	76875615	83502976	81683512	79489329	78114640	83033505	83643283	78872753	81989561	78007998	79033317	79439432	84821992	80187771	75774546	80225805	77856936	78510693	75604911	81239555	75407759	82478762	76536938	79487380	75185390	73826517	81162363	81465995	77596274	80006659	79794034	76651581	80837843	78341260	78957360	77137755	83714636	74067045	81129858	77965002	77498860	79000921	71069804	82513071	80391695	78563278	77337879	77224586	77016887	78778509	80092371	81615697	79368672	79829792	66886686	79391133	77402843	80349342	77340014	79301771	80102357	80561418	76416435	79481272	73073554	76363393	81638922	76482876	78316056	77099481	79581696	78402194	79899430	76131884	81096680	75386077	80128483	83149642	74642159	78048850	82235424	76948478	80404473	73751560	76036291	79522436	72845798	81181203	71565932	70836891	75933135	81468628	79282681	77021516	83159874	78554129	77132734	81643978	77723351	77640094	76282836	74300057	76469997	76591024	79308486	81138989	79294891	82367789	80216812	78847571	78712864	82414419	82419906	83045521	81858830	79963041	78873325	76738427	77441843	76347176	78539944	79062095	78094894	74852013	81494936	82792685	77167901	74905358	75241723	80024983	81405433	76226135	82417647	80891270	82224577	78670286	82193082	80403346	81449032	74108574	78157838	82618922	80781805	73876889	77614315	82308500	80521489	80347511	76487018	77570842	79662167	73879082	80731986	78605043	78831672	75028992	83838281	80278848	84030233	78845136	77226038	81222772	77358070	73973249	82347272	78299229	80034772	83160709	85385039	78868003	78045373	82451094	79209469	76021476	77432281	77215302	78329972	76699628	78679325	82190159	76671808	80135075	79361490	81791767	72414963	80116781	73728481	78766562	80067698	77936652	79003474	76075969	84546522	80047249	83629720	79464343	77274565	83825430	79376785	84255219	72311923	84445903	80461203	75143025	84684672	74638275	84859611	73735696	82390102	82719471	79104800	79106354	83843482	72564013	79377647	75865045	80280608	74683070	82359031	82982998	81993516	78264125	78407524	77326327	77172669	76984614	75604379	82782344	78944008	79763783	73334511	75987627	75186064	81986754	76715747	76348007	76783994	78810104	80077223	80652745	81857798	74942942	78391149	76019778	78939910	81554331	79256911	79811332	76198722	83453397	78287890	77747095	77829186	83111103	77299284	74054603	78222901	76765274	71023105	81918997	81244244	78782893	79971848	82883104	78765970	79194481	77084100	73005214	72194662	78657254	79143020	77562315	75115609	81144004	79366010	80661826	79738188	74059145	79794883	75884906	74521331	78542861	79005496	75542573	84412247	75350931	77072449	76894503	77663790	77438556	81277531	78975017	82484580	86301490	82712385	79792672	76847088	
69205150	70755855	70997835	71230970	72780475	75163333	70665245	72811077	77245149	76406691	71808539	74145481	71826515	70573161	74064823	78063571	73191128	68947572	73865352	72379147	73111546	69733139	71776219	71296397	73652450	71239032	73515987	71235340	65002161	72834997	73863409	72204162	69427724	74558371	70928942	74980345	73311107	73578485	72568187	73783129	68988710	74797436	69690262	72217137	70620055	65431933	70073322	71821683	74031719	71146536	72394228	70566285	70660160	69442461	75364199	75398644	69156617	67450239	73228655	70513490	70285357	71113996	75961057	71435336	75487449	71260658	72333405	69223823	72097303	71164514	71612338	73066581	71219421	72529496	72258741	73008994	67130289	75351825	71962330	75029033	71757969	71819958	71557905	74741527	71088193	74602981	66981461	67501043	73174528	68171994	73515863	66296246	69820233	70939912	74916981	74549755	70887157	75504348	73855306	71429640	78219532	72243838	73002851	70690923	68885495	69700088	71668297	70998545	74024701	74013986	76716228	75293966	75400831	73440525	75932548	73847350	72032422	73111969	72576892	76536494	69649988	71823086	66483212	71751811	72349481	71331383	70112278	73111531	75972494	71366556	64959736	69932196	70423070	75104970	68449661	73342792	74590144	74523258	71415392	74202311	75791823	72678732	67718997	72545186	75220728	75505208	69685436	69819561	73039947	73884715	75097034	71566295	70912681	70718999	68890596	72662643	75790885	72488282	68891946	74976092	71794704	75455769	72207318	70772812	74455415	71130271	66913797	74998544	74007212	73354754	78263862	77906915	73073983	70995035	76445618	73225956	69417625	71471236	70177524	74012809	70236230	71825210	73018155	70280711	73125489	73297066	73498767	68757799	71763515	66456209	70138078	73721337	72037366	70857439	70166607	75663819	73988885	75370638	70848637	69881526	76991955	74703118	76847857	70412462	80513859	70670850	69463814	77762549	70679314	76575877	69356586	73198117	72193330	72042876	73368745	78938822	69192645	74613443	71122057	75068688	69165321	76786316	74293967	77489996	71461226	72369395	71801023	71875132	72825709	69421112	74102444	70081749	73233945	68918719	69105202	70744182	75230450	68482516	70867270	70745582	71660336	73154563	75224367	74807904	69583466	72616335	69632500	72467110	71851038	71594688	73094678	72440742	77907100	76716274	70970715	74294902	72376319	71197310	66795412	73143619	67320309	69789236	77378356	73807450	75377839	71760708	75475139	70980229	74613309	69481780	68186076	70028645	74520878	71487409	72196287	71483891	73350283	74786623	72315178	74821547	68147519	73654895	69793326	73719304	70813892	71854043	67934259	76943166	72052104	67488196	73586104	71475248	72661862	77086803	71952710	76689759	78980116	77833337	74673047	69220654	
76452441	79755586	77715461	81493153	82151004	77911101	77914938	80398937	82468307	82941444	79858720	79583928	73536967	76715287	79181649	83412531	81024414	77749514	81329524	77281359	79402692	74868561	77745314	77380513	81247603	76436891	78252141	76703512	69490379	78762315	81771957	76232047	74905263	80789624	75856324	79067518	78665693	80779713	76472227	80653587	73816392	79249259	74690184	78308391	78936261	71905476	79308153	79981351	80771175	75829612	76686103	78533965	82551111	77623713	80818142	78201103	76418564	69355601	81023443	77042108	75101820	76358302	81875816	77660929	78733849	78425080	78857979	77546884	77673442	78533241	76370105	78668735	76945640	78534231	79528882	76698153	77780738	79795186	74289089	83396122	78933561	75026418	78332516	81840940	78945910	79344264	73165569	76114252	77645454	72101981	84730792	74399924	72320205	75912218	82028872	81681522	76626319	81778921	77360126	75418882	80277541	77550977	81672582	77413618	76544259	76585589	76955459	77462097	81871454	80905434	80530822	80267816	79046824	79154368	79544281	79875023	80767919	82108012	78430665	82458366	74645988	77629597	76176891	81328602	80308027	75110221	75051787	81696569	83663948	78750793	74364562	76167168	78291221	80383751	75559946	77447822	80834655	80644374	78481125	82176539	80889605	79165153	73585775	79419782	81838765	85118193	74884342	75081450	79087634	82617316	83411736	75559314	77005990	80866481	75386119	81590448	78228627	77980835	73724203	80229141	81981745	83442999	73158307	78229534	80000626	77961186	73808069	80483947	78866155	79581982	80238123	80091529	77975352	78195558	84001281	78466613	74854413	76864126	77169377	80389308	75969256	76079423	81820198	79022297	79785391	78546193	79665010	74306443	77753747	70443186	76120512	78829668	77809571	75435971	78071932	81904147	81356725	83540289	76401615	79227858	84376745	78903485	80384780	73647193	85405168	80422909	77061026	83820805	76996265	79857954	69904276	79620379	78700517	79134845	81212053	84824587	72000015	80471896	79894230	80807433	76817720	82578381	79950493	84355887	76872645	83532551	80764660	81683659	76943561	76127010	77117395	75272589	78361863	71325417	74336272	74542239	81990650	75637883	78449241	75689382	75553015	78339962	81109770	81868049	73939624	77418012	75077415	78016272	78319496	76381221	77073696	74130123	82767535	81571309	78259073	81505563	80579370	76475308	74299840	82099851	74125323	72992875	83272423	80848424	79521688	77703019	79800801	75234959	78867445	77056817	73048935	77236763	78630603	77891240	76554997	77058491	82115558	78862121	77961411	75098727	73193345	79383902	79631398	76429834	76209962	81127256	74269676	82629859	78929328	75981188	74874191	74393780	75260129	80522792	80364801	85718161	87234340	82576448	77633395	75795841	
71396663	75634620	72826069	75319386	75707480	75797997	71894930	76511184	78617020	77827210	77024103	80151949	74426779	72266457	75114175	82201835	76274901	69839356	76648101	75749731	73990951	72866889	75130841	74913855	77381293	74359473	74272285	74156240	68098009	75255111	76244111	77144917	71929063	77941941	75908683	75769254	75255428	75126400	74935899	79006655	69212329	78812229	73161819	74536589	74921035	67790079	75198484	75277732	76236768	72667063	73557728	72645309	75381703	74326581	79687286	74717117	72206451	69208762	76194666	73768185	73833007	72983817	78856691	73319214	75767811	75570792	76897467	72980125	74462550	74892755	73201989	76228720	74480083	73475865	75304332	74812199	72704449	78631967	74582323	79295024	77063169	74313070	75256225	79037501	74992020	75639258	70446685	69558114	76279399	72169167	78438941	72981970	69377436	71751819	75416194	76650724	70884428	78442297	75691980	71463076	79155492	71536347	74923565	75536738	70645311	72283026	75703101	73400722	77233126	80825769	77551428	73783404	75403323	75042883	77541828	78310275	77233502	79004973	74265094	78666934	72639640	72483018	70795597	78343685	74582687	72681699	70784326	75216579	76188657	74667160	72760433	72983638	78279866	76856349	74854621	75745762	78980326	76935266	75339009	77555267	75427524	75483323	72598793	78239473	78975207	75035971	71631806	73244903	74857528	76522255	78235391	74207871	72281037	76222362	73812210	76498052	76616887	73500592	69840134	77141759	74988521	77742601	74331349	73923433	78974334	76705995	71337348	75857809	73474434	74964949	79487245	77641121	75082740	72095323	80636015	72149819	71895523	72629140	74210460	74014137	72437795	73741789	77036334	75124676	74473037	76409161	81308179	73795443	73921053	71879856	72090247	77750110	72122732	76276192	71749272	77741769	72652350	79876528	75428277	74267866	78206229	77235243	78189470	71831255	81106495	74092384	72740190	79362099	74556203	77620708	74600255	78535769	75100859	75979190	77382820	78509933	69243943	78568656	75231106	79832335	71770239	77394445	79255128	80218478	71189621	76339185	75708564	74955873	73471536	73904440	74443855	74481604	73405374	69703149	71738956	71792145	77573613	71504656	73955092	75048765	76856188	77588574	76520444	79849401	71910493	74504085	74002223	75463638	72421585	74068300	74802668	73481352	79544619	76916142	74122009	79095479	76531516	73706190	70242473	75324071	73612226	71762803	79104472	77023158	78329466	76107039	78476688	72735160	75769481	72846559	73196702	70793895	74610841	75041078	71129690	71940024	76501526	75638567	75044670	77064335	68735040	77297971	74879956	74481147	75615845	74661926	70367710	79671071	74095374	70738893	73712883	74455106	74000722	79256572	73109746	83579881	78512262	78739382	75205735	72655043	
74261294	77213914	72958682	74542052	77896220	77193706	75302899	76336352	82369990	79753137	79555571	78307206	75050100	74772260	78699428	86453598	81329674	73446641	79119923	75086013	78713739	74886912	76510202	77813408	78217256	75925553	76271767	74667041	68417916	77585920	82282043	77900332	75538246	76077207	74687264	75772001	78092116	81316435	76262599	83090401	75434321	75986042	78103696	76403080	74355461	68423915	78196151	77488054	78114318	76830318	76026849	75635895	80368541	78260452	83653532	77723476	73434230	71994465	78052351	73008843	75160379	76093086	76927924	78522568	78575205	75734476	79873819	75220276	78361177	77343921	77269075	78877301	78344469	75908972	78608527	80872344	73369132	81484677	76548569	82270208	79365997	77068069	77719933	83758379	77697497	76624647	70939432	73212283	78778063	71393655	81391122	71432500	68875190	72680037	77441708	83337957	75752299	77867677	76765625	76118563	79003053	74147076	78215875	76295479	74925603	73713283	77128104	78682950	79964022	79983506	83124954	81046233	77656685	76494148	79992781	79405234	77372980	80612042	77797666	78166788	75290922	76768220	73819643	76484966	80046871	73267273	73847877	76974758	79836651	79231102	69525043	74603256	75744359	83540042	74776800	76363521	81638247	76368062	78333597	79993246	78190099	80169418	73697455	79409159	78926045	79737064	74852698	74919832	79159469	77842429	82896113	77508821	74343608	76127452	77117882	77650003	78904908	74768983	74364155	80413177	77634577	81487117	76484509	74666617	79497592	77182797	75354069	78706372	76438160	78880469	82119753	80923185	77066177	75875416	82943011	77979989	73580867	76582790	75937804	75886731	74457749	75770327	80214843	78394859	79968500	78194239	78903493	78278577	77020129	76073437	75812802	80186280	73991807	74400506	74169626	80076320	77091298	80381720	77118113	78255138	80193708	78906116	85191019	73971614	87039015	73663223	74422545	84336889	74341990	80981874	71071795	79513093	77746103	77474215	78904875	80590703	71882139	79909226	75775658	80176471	71951113	79277012	79527883	83351748	72040532	79998623	77030570	76177462	80183754	74318433	76023211	76934652	79709897	72063937	75826396	77289190	81051493	73132666	76050911	76975087	75636281	78789745	79468185	81004392	74858936	75189320	76095573	77807282	73810083	73873044	75196111	75003644	80689180	78785203	73999165	82651645	78927087	73209479	72350515	78915506	71089727	69974141	80163997	81964957	76927667	78479182	80595038	73278818	79529607	74269322	71737894	72508562	80064949	78600882	75212039	78580730	80026274	79983191	79729205	80312911	71892481	80091052	74712484	76351496	77109116	77752424	73026337	80927607	78596409	69345391	73375181	75651507	73813295	82994683	79591441	83261582	83799378	80829232	78226893	74804826	
72892161	75025021	73250169	74908861	74194579	79055108	74598532	73635864	79430642	79341399	76552063	74952725	72159610	73872339	75057297	78371631	77954714	71255834	77912089	77730502	77924435	73512430	73829157	75794913	75603701	73044712	74696484	73805518	70532413	77775811	74272841	75571163	75111958	76920881	73433777	74103131	72905453	79532513	74274077	75944216	73976126	76511226	73224806	73768802	70831972	71440483	78319168	78275891	77548452	74424758	73553856	71586302	77305563	75136139	79160369	73803581	73274402	67456899	80166379	73075580	72603584	75770266	75574144	73140028	77657043	74280793	75953714	74485687	75480378	75796534	71542874	77909211	70970288	76900977	78724741	75296621	74141733	81267823	72659348	79719512	77838141	72699659	76293276	77817451	76369587	76346694	70551460	72260572	76540609	69241299	75724537	69536290	69246093	73412301	76668954	77365577	73463487	75141790	73511739	71508395	80360454	74912508	74478807	69975859	69572374	72922745	78103085	75435964	78481368	77326452	78442036	75165060	75331505	76435376	79419188	79521163	75875188	79793468	77048518	76290631	76013029	71534351	71758036	73349667	75054437	71437460	73982061	78190321	77974930	75671313	71039537	71866522	77249833	78478340	72509182	77407488	76600984	79842386	78350645	77640860	76206780	77525670	69204834	74690030	77882623	77859785	72332007	75308026	77922641	77926535	81013013	74090759	74715036	73727449	76881426	79005911	75595278	72369113	71477955	76778872	75736288	79400016	75993684	75202680	77321048	76792860	70731719	78011273	74398759	72344173	79399540	80828916	74447441	75747081	79169109	72942296	74812385	74908537	72383483	74331486	73312767	73686087	77128723	77891161	77395884	74783221	79125743	73289801	74581128	72110406	75830871	78345647	73650288	73684665	71560578	82226400	79425882	79447256	75264218	70517564	77925790	76576890	76595241	72583328	80808665	74997330	73686959	78920421	73243495	77537223	73640528	81047302	75979276	77319036	79476725	78982550	70718207	78509023	73418147	77114293	74167687	76818281	76408937	83024578	72408203	77743890	72949438	75743866	75111501	74688611	77989971	75172524	76621561	73147431	73470198	72017159	77640743	71923923	74044587	73510210	76137005	75881334	77515327	76735831	68835771	73904253	74085476	76941517	76156019	75618613	75628560	73510576	76377070	75637057	73293737	77167076	78849433	73315653	71132395	74456973	70132075	69339229	76677107	78009792	73507443	74182396	77294466	70920614	79706705	73140934	73983005	70299081	77887589	74870885	75098355	74872059	80077796	79232100	73920101	75535395	71740006	78118087	72633795	72231892	74119780	75906532	72080166	81231756	75113692	75002175	75807718	72679017	74866975	78495854	74153278	80505142	83314311	76685942	78633079	75027330	
