98	89	35	63	67	86	46	14	3	78	32	24	37	24	81	79	23	0	0	76	36	46	71	26	79	32	15	2	95	91	89	14	38	96	13	19	70	71	71	73	9	6	90	56	45	34	36	22	45	3	68	81	95	51	26	86	99	97	29	33	90	90	21	85	28	63	88	46	77	82	38	86	56	14	57	5	95	89	11	10	13	8	28	32	55	83	23	93	92	41	81	33	21	25	98	67	30	30	76	80	21	65	72	87	37	83	17	48	16	20	68	47	51	9	51	40	2	90	96	18	67	30	24	47	88	71	23	13	28	66	42	11	5	73	67	24	66	91	85	45	13	98	67	29	89	93	10	74	70	79	22	99	13	22	4	42	40	0	29	3	13	51	27	62	67	55	51	36	93	36	95	52	15	43	34	94	33	65	66	65	80	18	86	34	63	5	63	63	96	24	83	57	50	92	78	77	21	36	76	81	34	48	5	88	11	66	46	14	23	79	22	19	21	78	38	66	7	64	86	36	46	100	11	67	51	14	60	34	9	31	41	29	39	62	93	100	7	14	17	56	98	92	99	66	89	83	9	69	4	71	67	18	55	47	24	36	25	68	44	6	60	30	56	8	23	6	88	87	39	88	96	66	63	26	43	81	19	17	79	16	56	66	44	22	63	28	9	93	11	65	38	31	98	81	16	75	87	91	15	2	
47	63	90	34	92	40	73	20	16	91	52	38	44	90	50	1	30	91	96	80	33	85	23	27	11	66	0	31	84	30	67	9	34	6	53	89	7	27	98	56	94	5	79	3	41	57	81	42	66	25	9	60	61	6	68	10	87	32	28	69	73	61	5	37	62	87	3	89	49	26	16	17	93	6	11	20	82	86	22	11	80	71	18	27	63	69	67	46	54	92	36	76	38	46	53	46	10	67	47	10	71	67	41	73	95	95	9	41	45	82	48	61	10	60	25	8	16	68	62	58	79	70	41	90	26	8	90	13	19	86	70	4	46	1	88	97	14	58	96	10	17	77	73	76	10	35	25	13	34	78	61	24	1	92	46	10	76	22	49	29	25	94	69	72	88	69	34	92	39	53	57	18	38	58	27	18	5	65	37	55	67	26	21	17	48	43	17	64	6	21	38	95	30	73	59	34	98	80	62	16	54	61	32	10	49	92	94	72	17	98	29	16	35	38	46	63	23	30	57	20	95	30	78	52	51	85	61	49	9	77	87	53	46	41	21	97	80	18	53	94	15	44	42	86	30	48	90	7	67	15	74	60	27	85	85	60	9	29	24	41	16	83	91	15	25	50	64	57	86	72	95	55	58	34	31	49	38	68	49	84	75	17	32	15	65	36	79	17	42	18	77	50	64	22	83	50	49	9	33	72	
49	38	81	41	40	36	62	84	50	100	100	2	31	24	18	70	33	55	32	77	82	80	77	73	17	42	12	76	99	97	55	64	86	29	99	46	51	78	27	87	21	15	67	54	95	91	64	95	21	25	65	20	99	11	73	73	62	100	69	79	27	4	87	54	98	85	27	24	74	89	28	4	52	4	49	35	17	22	93	21	67	5	69	53	23	80	94	48	33	76	21	77	43	24	19	40	86	49	46	52	85	3	25	8	50	89	47	32	44	37	37	69	72	66	83	54	10	82	8	19	68	29	74	49	55	90	93	96	50	28	21	64	87	74	24	63	49	92	44	25	19	34	99	72	8	96	79	98	72	42	44	49	41	100	19	84	97	23	94	53	98	86	84	35	23	26	58	83	39	54	67	55	74	57	9	94	77	14	26	46	24	23	19	67	82	51	61	65	51	17	69	5	54	81	53	88	34	97	91	42	24	92	83	36	61	54	67	16	26	27	93	39	96	77	61	6	32	70	73	62	74	90	38	91	43	92	43	38	29	10	56	60	1	94	46	29	10	58	66	21	10	75	37	47	70	19	70	43	49	8	72	22	7	73	57	26	17	60	18	90	59	38	9	10	44	66	35	28	36	96	89	32	94	9	88	92	55	74	95	13	59	11	58	80	53	23	7	36	59	75	3	83	82	3	18	63	84	72	55	43	
53	59	47	60	65	19	47	49	28	86	24	97	53	57	94	65	45	9	42	60	50	15	12	23	48	58	8	64	52	30	19	60	34	0	31	9	46	51	17	34	81	72	50	52	17	31	10	26	79	68	39	41	57	60	15	75	71	55	81	80	73	96	28	15	22	46	68	6	5	68	19	20	87	61	60	93	30	37	25	9	88	26	69	70	9	41	47	35	70	68	19	9	77	98	50	80	38	77	73	94	90	62	74	81	35	10	43	69	4	80	63	68	36	21	65	16	32	3	64	60	95	1	87	27	1	29	16	27	61	20	39	21	91	82	72	77	2	5	53	42	45	95	12	41	32	96	49	57	21	91	100	8	23	93	16	25	25	84	43	65	77	12	66	26	45	40	86	42	71	74	92	6	51	60	73	41	68	64	53	100	1	74	63	6	85	57	47	73	69	73	55	78	28	16	77	60	96	76	9	38	25	54	78	14	33	42	69	11	77	76	49	43	8	79	11	90	82	34	81	54	6	17	85	84	76	49	76	70	83	100	64	43	99	82	39	26	14	25	33	53	34	73	88	23	49	73	33	50	58	0	22	30	58	93	15	62	4	55	9	52	25	30	99	7	1	73	46	64	88	11	91	88	16	18	60	69	31	88	41	11	94	47	51	17	86	26	90	90	52	53	97	47	44	35	56	24	69	9	54	26	
8	71	50	29	13	60	84	76	25	52	73	10	85	1	90	10	92	70	89	94	43	15	99	73	59	65	50	81	46	37	23	43	100	1	34	4	21	49	49	43	4	7	100	23	77	87	17	6	66	37	21	26	100	97	42	84	34	64	74	92	49	50	84	39	80	31	58	61	97	80	75	94	49	1	82	90	67	92	57	7	35	81	53	54	60	5	85	2	83	87	82	68	40	85	97	48	9	1	15	23	10	100	37	79	32	74	15	16	79	48	10	66	59	1	5	24	17	58	61	35	57	28	58	1	92	15	68	75	91	2	80	58	43	5	32	11	71	72	9	5	27	58	98	6	56	49	0	59	87	71	60	51	52	35	97	64	95	65	62	53	50	62	80	43	37	33	91	31	60	72	82	54	53	8	11	84	56	34	19	45	38	83	44	14	10	38	93	65	15	94	34	31	5	38	42	35	63	30	50	72	65	33	98	30	18	99	91	10	40	9	6	1	38	64	65	64	68	40	50	19	20	22	82	69	57	87	83	32	12	67	64	62	97	68	41	30	33	23	81	12	41	58	47	34	15	59	97	6	96	19	10	87	81	88	46	65	92	15	19	34	58	48	13	58	43	14	19	83	57	9	83	83	1	66	96	33	12	9	14	18	21	66	55	30	18	13	42	83	27	93	82	41	74	70	5	86	39	99	40	90	
94	39	57	21	23	77	69	57	63	69	15	69	86	26	70	18	60	3	21	45	32	22	10	13	2	40	96	84	58	6	97	10	31	28	53	29	32	50	52	59	26	72	27	29	68	81	44	41	59	70	21	87	59	19	22	47	51	14	21	83	71	58	71	18	32	61	37	85	93	11	33	44	10	46	78	57	67	45	60	59	31	8	86	82	95	46	88	19	19	42	91	19	10	46	30	92	87	10	34	43	71	88	14	83	90	3	91	26	11	24	26	62	44	92	5	72	69	14	23	12	41	34	100	32	76	60	46	10	13	44	83	30	31	80	25	46	57	87	24	76	91	1	1	64	68	59	47	62	65	75	34	7	33	63	4	72	64	98	36	78	35	5	99	56	20	62	0	52	89	21	87	22	68	31	5	7	32	6	94	63	20	5	21	16	93	86	95	37	61	56	46	42	4	94	49	44	62	97	68	91	98	54	10	8	41	37	17	49	27	69	96	87	27	29	61	23	66	53	74	96	72	58	24	46	88	34	14	7	0	68	43	9	30	68	29	36	22	92	37	12	37	83	13	17	6	53	51	25	92	62	48	86	12	37	89	83	51	89	29	3	30	3	81	28	33	99	30	59	75	3	67	75	1	85	34	44	22	6	63	41	46	26	69	63	88	44	9	98	92	18	47	60	74	22	63	47	81	67	100	82	
28	9	18	45	9	30	9	8	14	13	64	99	58	29	36	54	66	3	9	7	71	89	49	78	30	91	36	38	58	76	50	49	99	9	63	2	91	85	73	44	82	20	40	47	32	78	40	52	20	29	4	63	65	44	2	85	92	63	38	73	80	0	80	57	34	49	60	94	91	68	58	22	22	16	92	10	80	0	53	34	58	9	86	66	48	90	84	61	6	96	98	36	55	31	24	89	85	50	56	25	76	35	97	51	79	46	92	29	47	20	46	0	85	93	64	58	39	5	34	11	32	68	6	78	90	47	94	36	94	77	59	95	26	87	14	31	69	54	80	36	12	61	35	71	39	71	81	37	22	88	98	60	79	89	37	95	86	46	21	65	82	84	37	73	0	5	9	91	63	57	92	54	51	48	79	62	93	30	29	4	7	91	65	50	5	91	50	76	92	75	33	64	11	29	33	26	48	80	42	65	49	65	37	16	37	75	49	85	43	6	21	53	40	8	0	75	65	95	53	76	20	32	97	22	58	66	100	64	57	36	39	59	72	87	87	77	40	19	92	70	17	93	67	29	52	30	14	77	20	30	79	7	23	79	41	92	30	62	49	14	76	82	96	52	29	86	35	87	60	84	96	16	30	77	50	60	57	74	44	86	29	3	9	2	93	89	64	86	67	18	9	59	28	53	43	61	94	81	79	69	
58	21	15	77	62	79	70	55	16	19	37	26	99	40	46	58	41	53	32	73	22	75	29	84	34	50	82	32	94	33	8	18	48	9	28	39	86	47	24	99	55	53	70	62	90	35	56	59	42	99	61	85	99	53	1	90	45	38	0	61	11	56	50	34	58	53	4	93	18	26	67	13	86	61	4	65	48	24	54	93	78	35	66	2	8	42	91	69	31	84	91	91	6	7	70	18	1	79	14	60	32	83	27	83	24	100	4	56	100	36	56	70	82	40	62	53	2	36	42	87	99	27	76	11	61	6	45	10	76	44	86	45	2	31	50	56	29	26	4	64	61	34	89	42	51	47	36	44	92	79	34	96	37	81	56	82	71	63	68	22	5	2	28	35	43	52	59	14	26	33	7	62	81	90	66	97	19	0	79	81	91	35	62	63	54	14	76	64	69	65	76	99	14	8	73	42	50	87	92	41	38	34	99	47	38	35	15	66	88	71	68	7	58	4	76	31	79	96	20	79	65	60	38	51	62	3	52	84	90	47	36	74	85	45	9	75	68	8	92	53	71	22	31	83	28	90	84	91	2	73	64	90	2	22	92	72	21	81	67	31	32	48	35	22	11	100	79	13	39	34	43	22	78	86	43	47	83	100	85	54	42	6	10	6	15	86	27	18	64	81	26	80	80	58	42	25	50	64	73	68	
24	74	37	48	25	12	78	98	8	94	77	95	16	0	52	9	36	11	70	57	10	54	92	26	27	9	68	90	55	21	88	8	48	80	7	51	0	1	35	84	82	99	96	68	2	97	84	58	98	23	18	46	78	66	62	37	32	50	41	2	43	48	51	66	13	61	87	59	71	9	100	73	93	6	47	51	73	55	77	38	34	42	31	26	74	8	25	86	59	100	65	98	71	19	96	20	82	82	62	8	77	20	62	23	52	44	29	13	79	63	56	32	61	69	24	62	7	38	96	35	10	79	21	88	83	23	42	40	41	21	16	12	40	86	61	84	20	49	11	90	57	97	80	22	81	36	87	37	27	54	80	93	85	10	6	60	19	43	66	97	66	52	5	52	9	96	85	72	65	68	69	97	62	13	23	79	69	29	92	56	73	24	80	97	3	55	66	21	49	19	86	16	7	86	26	89	86	21	32	51	86	14	40	56	67	14	10	88	33	95	21	69	59	65	79	74	80	7	29	24	60	36	30	79	87	4	14	89	23	93	32	81	80	26	37	79	10	72	5	63	3	85	75	64	87	54	49	13	60	43	9	73	100	58	79	17	69	16	73	36	83	82	17	50	61	70	31	12	82	10	45	6	72	24	56	55	65	65	14	40	42	97	64	1	81	50	62	79	51	10	12	16	44	87	89	87	60	21	85	11	
82	30	44	37	48	73	94	27	38	35	98	88	61	10	47	0	42	36	70	52	62	37	34	76	71	92	0	3	14	59	65	3	99	0	34	53	78	51	33	82	24	43	47	60	93	71	35	12	92	59	58	46	39	51	69	77	58	56	31	48	53	58	55	73	71	83	55	79	8	92	59	2	40	30	26	49	62	48	25	45	59	19	82	19	9	27	72	46	34	92	71	43	24	32	47	17	14	48	96	4	60	71	77	5	28	19	62	54	87	47	74	21	2	27	45	18	26	68	62	84	46	50	70	15	94	37	29	68	3	19	57	18	64	79	38	82	26	17	49	25	67	32	16	25	37	82	33	69	35	14	19	7	31	4	3	98	56	52	87	93	87	38	54	24	8	65	12	71	83	2	23	60	43	22	70	26	96	27	93	81	45	65	98	55	56	23	26	57	86	75	77	25	59	100	67	31	100	27	81	80	11	83	8	23	34	81	37	40	74	19	72	4	58	92	16	34	86	60	42	91	3	32	85	99	70	46	27	89	43	48	45	49	54	100	62	68	25	38	0	55	54	33	24	30	67	20	60	59	65	82	59	69	3	67	63	94	10	8	40	73	59	41	87	29	13	12	11	98	18	32	1	50	82	55	82	91	67	81	43	1	25	36	91	71	67	6	58	56	10	14	35	91	62	15	14	15	68	8	67	3	
